"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
1999,"UCF",69.6837962962963,164,69.4180171984357,148,102.632585711836,93,101.692861638196,142,98.0614723907397,125,100.855361667831,162,0.523757434013688,146,0.837499970365365,146
1999,"Virginia Tech",66.1093253968254,270,65.7148041641906,267,97.211087341041,192,98.9464534962104,183,98.8201414120107,141,98.2167502308649,117,0.521268071851749,147,0.729703265345498,147
1999,"Southwest Texas St.",69.0900641025641,183,66.2538975411731,252,99.0542468846841,157,98.1453184580523,197,91.6180012209367,24,97.4433477311567,104,0.520625216351141,148,0.701970726895635,148
1999,"Iona",76.4693965517241,23,74.8052313559817,23,98.8670496239846,162,98.4253570986147,194,97.0678474461428,108,97.9155459298483,116,0.514925824451504,149,0.50981116876637,149
1999,"Lafayette",70.6727678571429,129,70.9265429525386,86,101.092786727509,122,101.684829075181,144,94.3250247840929,60,101.253177743046,169,0.512227891891745,150,0.431651332134723,150
1999,"Western Michigan",71.2149572649573,107,71.8510736535771,62,98.1121383869261,172,103.156793234044,109,103.475468948391,241,102.791253526433,197,0.510204338953708,151,0.365539707610264,151
1999,"Davidson",71.412,99,70.5173936665671,99,103.833165117224,66,102.823101542082,118,96.309923916632,88,102.569017724713,193,0.507112659176185,152,0.254083817368891,152
1999,"Maine",75.7610596707819,30,75.228550590856,22,104.806316425432,50,103.153921269735,110,96.8009249962884,102,102.95255592714,202,0.505617496285488,153,0.201365342594252,153
1999,"Western Kentucky",66.8429310344828,252,66.2411856318288,253,94.8587840423512,226,96.4624261534402,217,97.9107108775444,123,96.3547596207944,89,0.503210679148876,154,0.107666532645798,154
1999,"Alcorn St.",76.5810344827586,21,72.3806694734625,52,98.6569581187262,163,95.3788202241679,233,88.6362667849777,4,95.3473570168154,78,0.50094854953578,155,0.0314632073525303,155
1999,"Southwestern Louisiana",70.6581896551724,130,70.951381809834,85,95.2887708836746,219,97.8175800872735,201,96.7637244337502,100,97.8119811655377,114,0.50016456510264,156,0.00559892173578103,156
1999,"Youngstown St.",65.4836004273504,281,65.2523807451283,276,103.059362871271,80,101.704046974078,141,99.8653068983238,171,102.07886895002,183,0.489425475574647,157,-0.374821975941976,157
1999,"Cleveland St.",69.7113247863248,162,70.5942202379532,94,99.0164865151639,158,101.871561929311,139,101.671631623633,209,102.371686954811,189,0.485923819878308,158,-0.500125025500164,158
1999,"Portland St.",70.5828098290598,131,68.9188109367483,162,107.916949762245,22,105.893264444042,74,105.555321123082,277,106.557592694633,251,0.482027588717015,159,-0.66432825059179,159
1999,"UNC Wilmington",61.199246031746,310,61.1648975329994,310,96.5302891396765,206,98.6078915741061,189,99.3526548881456,154,99.3162757246975,132,0.479431881823051,160,-0.708384150591445,160
1999,"St. Francis NY",77.7694444444444,14,77.2368737581318,10,102.721554448063,91,102.301522542425,126,97.8727471932917,120,103.0441046477,205,0.479218423503753,161,-0.742582105275306,161
1999,"San Jose St.",65.1951851851852,283,64.8743113603607,286,96.6243306526506,203,98.2940401922636,195,98.9227889626558,144,99.0838584435521,130,0.477007171776207,162,-0.789818251288527,162
1999,"Texas A&M",71.4458380097269,97,70.1086438439797,113,95.2454729732489,221,99.7010571526941,178,100.265117459832,177,100.539062570268,156,0.475954657111863,163,-0.838005417573435,163
1999,"Texas Tech",72.6374166666667,70,71.2024189446561,78,95.8543122423167,213,99.9352464096996,175,100.814087901797,192,100.884070532088,164,0.472859102110147,164,-0.948824122388828,164
1999,"Santa Clara",65.4894348659004,280,64.9648145988741,285,98.2116183836879,169,100.989916393198,154,102.835261547203,232,102.105551194431,185,0.468455993001997,165,-1.11563480123272,165
1999,"Niagara",76.3095689655172,25,73.6847480160547,40,104.662089082537,55,104.895461350673,88,103.927760712314,247,106.179515030299,248,0.465076971049195,166,-1.28405367962609,166
1999,"UMBC",68.0775793650794,216,66.0733873879626,259,99.1159468534974,156,97.7568245539317,203,92.6891471234676,38,99.0703101527852,129,0.46170313773593,167,-1.31348559885352,167
1999,"UC Santa Barbara",70.3160256410256,142,70.0095260650355,118,99.2781301582902,151,98.0410201183458,198,98.3808980326223,132,99.4148737146452,136,0.46007731610391,169,-1.37385359629939,168
1999,"Richmond",64.6180555555556,293,64.3847751001748,294,103.246028060145,77,103.583431164919,105,101.902949334293,210,105.023949729748,234,0.460376546973726,168,-1.44051856482917,169
1999,"Saint Mary's",66.565462962963,260,66.7843380823257,245,99.4053737759776,150,102.291043382641,127,103.22382008238,237,103.768314959738,217,0.458869801158856,170,-1.47727157709794,170
1999,"Houston",74.6528846153846,42,73.9402134627536,33,94.8444612088614,227,99.7430768275256,177,104.078110515973,251,101.307495244253,170,0.455376139123203,171,-1.5644184167278,171
1999,"Drake",69.6052884615384,167,69.6752547543026,133,92.587204632512,262,97.2889853824381,209,102.545157544062,227,98.8887900234036,125,0.453245439424401,173,-1.5998046409655,172
1999,"South Carolina",65.1373084291188,287,64.7017930727299,288,92.1000662097154,270,98.6925590640778,187,103.788720247178,245,100.294168819715,153,0.4538499743792,172,-1.60160975563758,173
1999,"Rider",70.8201884920635,123,68.6039191350295,174,102.614950670124,94,101.663988402244,146,101.204264897673,201,103.440621702317,212,0.450355877885395,174,-1.77663330007253,174
1999,"Fordham",67.1507716049383,242,67.5560516802264,209,97.5665240000231,183,101.377110100358,150,102.731705288656,228,103.276612122719,209,0.446831377663097,175,-1.89950202236102,175
1999,"VCU",71.3117831541219,102,71.2118714833512,77,99.6598013809318,147,100.701801690695,162,99.763446733803,165,102.710598610904,194,0.443456991175321,176,-2.00879692020889,176
1999,"Montana",68.8908564814815,189,67.8649284559485,200,100.234081358023,136,99.0471183867974,182,100.502892517359,185,101.323103056633,171,0.435052556370537,178,-2.27598466983542,177
1999,"East Carolina",63.7548504273504,300,63.7541577423127,298,97.4419376341033,187,98.600127046859,190,98.5608835777843,134,100.885767754179,165,0.434494283876489,179,-2.28564070732024,178
1999,"Central Michigan",71.5623333333333,90,70.89010420073,87,95.6009492716617,216,100.196970779734,169,100.867984076886,194,102.487317177591,191,0.435385181970502,177,-2.29034639785659,179
1999,"San Francisco",68.1097701149425,215,67.3018595316575,223,92.9215781468463,257,96.1104336490801,224,100.265345042655,178,98.4995491161894,123,0.429872336736775,182,-2.38911546710924,180
1999,"Boston College",70,153,69.1619585259897,154,89.5784254794613,289,97.2913245216805,208,102.129542562397,215,99.7282792740731,142,0.429349966968667,183,-2.43695475239266,181
1999,"Pacific",63.2717222222222,304,61.9463343685343,306,104.676700381209,54,103.351128942906,106,104.440477686246,260,105.876321106371,245,0.431041445600434,180,-2.52519216346446,182
1999,"Western Illinois",67.7536858974359,227,68.1086619940242,192,104.690400641432,53,103.973453204623,101,105.186407866582,274,106.519638391545,250,0.4308882077068,181,-2.54618518692219,183
1999,"Marist",69.7584821428571,157,66.925643438162,236,103.660429998277,69,101.74165089317,140,101.17042083546,200,104.317289389268,226,0.428615037164041,184,-2.57563849609766,184
1999,"Bucknell",68.0449074074074,217,67.4930996968,212,93.9937753631487,243,93.9552085519351,246,90.282604509713,13,96.6208897069483,94,0.420253402218755,186,-2.66568115501323,185
1999,"Georgia St.",69.5861111111111,169,68.1873495413197,186,104.408825822895,60,102.063495988488,133,99.7616992461372,164,104.786712357749,231,0.424869182774943,185,-2.72321636926084,186
1999,"Belmont",67.622,235,67.2331266692478,226,101.533707166802,108,104.735563008888,91,104.121092768769,254,107.8192468635,273,0.41734044049916,187,-3.08368385461177,187
1999,"Chattanooga",63.5053311965812,303,62.9890327805413,303,103.544165021591,73,101.686769003129,143,101.084638247923,197,104.796064551293,232,0.414263262601562,188,-3.10929554816393,188
1999,"Loyola MD",75.1722718253968,37,72.5487435848647,51,102.719811217815,92,100.890088311355,157,101.2862682774,203,104.191035233838,225,0.408484088940864,189,-3.30094692248359,189
1999,"Loyola Marymount",74.6558888888889,41,75.3575934618713,21,100.785906156349,127,105.880089205551,75,109.905299629552,301,109.395730937345,290,0.407178074913944,190,-3.515641731794,190
1999,"Fairfield",80.7861111111111,3,78.5283201290162,3,97.2710386869391,189,97.5236558856824,205,100.733287805708,191,101.45930526182,173,0.388179201519283,192,-3.93564937613731,191
1999,"UTSA",73.6675102880658,56,71.4480287360279,68,102.952844733055,82,102.828170919251,117,102.252029219839,219,106.912381574206,261,0.389853453336168,191,-4.08421065495497,192
1999,"South Alabama",64.9092592592592,289,63.7939906589325,297,90.9644812132893,281,93.2398302209258,250,98.1122858737016,127,97.3621028445917,103,0.378125155262659,194,-4.12227262366586,193
1999,"Lamar",73.4915598290598,59,70.5488459339447,98,101.092236566973,123,98.5694956772297,192,95.7827627669954,82,102.751352947774,196,0.382765358338613,193,-4.18185727054423,194
1999,"Saint Peter's",70.3889750957854,137,67.4451948236521,215,97.7573041976843,180,96.129250695354,223,99.1412545169858,147,100.631061291453,158,0.371374613871919,196,-4.50181059609885,195
1999,"Air Force",75.9032608695652,29,74.6588736678956,24,98.6264777105135,165,101.170429371848,152,106.919906982495,289,105.802780913247,243,0.374055312323465,195,-4.63235154139832,196
1999,"Coppin St.",69.3188697318008,178,67.0713406077707,232,96.9441330248268,197,96.213258121315,222,96.9926235328401,105,101.191017054433,168,0.358911320125278,199,-4.97775893311824,197
1999,"Winthrop",67.338782051282,240,65.4448819128764,272,102.893637068564,84,97.3388890466428,207,96.5971367163835,95,102.353399696313,188,0.359466882855612,198,-5.01451064967056,198
1999,"Long Beach St.",69.3802469135803,175,68.2991255564772,180,95.4030048569076,217,97.0807512234819,212,101.416849566365,205,102.12861646687,186,0.358257938162127,200,-5.04786524338853,199
1999,"Southern",78.7565705128205,8,74.5739640130438,26,106.824330502274,32,102.943093844713,114,97.902561284202,122,108.232253202981,276,0.359810847301422,197,-5.28915935826837,200
1999,"Mount St. Mary's",69.2223611111111,180,67.5534967144728,210,97.8435751181818,179,97.5364677722176,204,99.1507687486481,148,102.902222564265,201,0.350723976063591,201,-5.36575479204738,201
1999,"Eastern Washington",72.3662777777778,78,71.1105294675947,81,98.0742366283805,173,97.7715593888304,202,104.112489756603,253,103.23741386445,207,0.348515175393365,202,-5.46585447562011,202
1999,"New Orleans",64.9080092592593,290,64.8099255910083,287,92.7932024247,260,93.371803194578,248,97.7652926095323,115,98.9319910986224,126,0.339573064649092,204,-5.56018790404444,203
1999,"East Tennessee St.",68.1212606837607,212,68.2520495093588,182,102.789930229442,86,100.985291513293,155,102.773021742301,229,106.780712109731,257,0.344856028314175,203,-5.79542059643851,204
1999,"Radford",73.4129807692308,60,72.0551019432039,58,103.735122375298,67,97.223402990817,210,98.6338920761056,137,103.144129241158,206,0.336298689006561,205,-5.92072625034104,205
1999,"Central Connecticut",69.7504032258065,158,68.3188817173415,179,100.494462193473,133,97.2207122588546,211,96.3635469062096,90,103.261237332664,208,0.333321536106896,207,-6.04052507380935,206
1999,"Robert Morris",73.5340277777778,58,72.6747626124778,50,96.5850634605079,204,94.25052999465,241,94.6627946537965,64,100.373958866872,154,0.326538487684966,209,-6.12342887222165,207
1999,"Eastern Illinois",69.0404067460317,185,68.8903703078978,164,102.369953387467,98,102.214812299622,130,106.253103302833,286,108.476111797127,281,0.335432911875483,206,-6.26129949750528,208
1999,"Colgate",68.8841563786008,190,67.7144806264177,204,93.0304382697929,255,93.1806002222946,252,94.0198912249439,53,99.4535862587566,137,0.320986388882177,212,-6.27298603646199,209
1999,"Eastern Michigan",68.5080555555555,200,67.9696600401611,196,86.2041975259975,303,90.2044945610318,286,100.404193353169,180,96.5333469793363,92,0.314361597013234,217,-6.32885241830446,210
1999,"McNeese St.",76.6538194444445,20,74.5888829477072,25,95.744914319538,214,96.5049937250138,216,97.8566008260574,118,102.854657430908,200,0.324579568612572,210,-6.34966370589457,211
1999,"Portland",69.4579444444445,173,69.6129641716647,140,94.0400884412648,241,95.5910076204347,232,103.029312402455,235,101.966054762632,182,0.322467777455317,211,-6.37504714219687,212
1999,"Canisius",68.3666666666667,205,65.8644361257506,262,102.751661384816,88,102.752234108482,121,106.153230214848,284,109.1682749065,288,0.332576720946707,208,-6.41604079801783,213
1999,"Wright St.",71.0489743589744,113,71.2406767029309,75,94.6592529527783,232,96.2526739453419,219,100.201532619241,176,102.839548250158,198,0.318380970130357,213,-6.58687430481639,214
1999,"Stetson",66.053,271,65.2176053536312,279,102.783463692556,87,99.2642104970722,180,100.621038009366,188,106.067809850126,246,0.318130753559859,215,-6.80359935305382,215
1999,"Nicholls St.",70.3738374485597,138,68.1854417535816,187,91.7176159102473,275,92.9990212144864,255,95.7229394059242,80,99.942278869328,144,0.304058782205042,221,-6.94325765484163,216
1999,"Jackson St.",74.4481481481482,45,70.1857430905663,109,92.2131793241117,268,91.7863235477492,267,92.9045558143334,43,98.7361406742622,124,0.301669799223433,222,-6.94981712651302,217
1999,"Loyola Chicago",65.1736625514403,284,65.8416220449332,263,93.0445846371987,254,96.9180105490511,213,102.424976220338,223,103.87255884348,219,0.310679840769769,219,-6.95454829442892,218
1999,"Oakland",72.3335555555556,81,72.786716195283,49,99.9546196402025,142,101.904206537249,138,109.909329105753,302,108.885676880261,284,0.318201209746161,214,-6.98147034301113,219
1999,"Austin Peay",70.5152777777778,132,70.0330741622422,116,103.086133816529,79,102.066204965233,132,107.326248504529,291,109.118363233679,286,0.316839926514907,216,-7.05215826844559,220
1999,"Morehead St.",74.5052884615385,44,73.727696198456,39,101.593934614927,105,99.7472261907622,176,105.846915179968,281,106.932363473428,262,0.310045070106041,220,-7.18513728266614,221
1999,"Harvard",67.5958888888889,236,69.3612608286362,151,102.725814445235,90,101.151331133573,153,102.310136435307,220,108.344116466721,278,0.312171016151834,218,-7.19278533314752,222
1999,"Illinois Chicago",66.2620535714286,267,68.1805530208352,188,87.2840813568112,301,92.129201641458,263,99.7323798297335,163,99.3241272385782,133,0.296345720466439,228,-7.19492559712019,223
1999,"Hawaii",67.6510683760684,232,67.2926512221164,224,93.6731691628327,246,96.0745510674293,225,104.842815418632,264,103.547982444704,213,0.297031819112459,227,-7.47343137727489,224
1999,"Wisconsin Milwaukee",67.002662037037,247,69.0410908006113,159,94.0136119906635,242,97.4324046949826,206,105.000853112387,271,104.947258189312,233,0.298502445285505,226,-7.51485349432906,225
1999,"Texas Pan American",77.8740740740741,12,77.3934933704775,9,94.6028144391869,234,98.7806214570906,185,105.762541078905,280,106.358122960959,249,0.299439061393183,225,-7.5775015038683,226
1999,"Southern Utah",70.2729662698413,143,69.5157613819968,144,102.0551494807,100,100.652742257028,165,107.639258322842,292,108.306013650504,277,0.300951867781123,223,-7.65327139347601,227
1999,"Fairleigh Dickinson",68.8662037037037,191,66.5944613878351,248,94.8090984710839,229,93.1921601820997,251,96.889311765203,104,100.883302787701,163,0.286599018914032,231,-7.69114260560162,228
1999,"Arkansas Little Rock",64.6067841880342,294,63.3549171136436,300,101.548390510558,106,102.005027061006,136,108.273316184322,295,109.784837183247,294,0.300429434727102,224,-7.77981012224114,229
1999,"Northern Illinois",65.947670940171,272,65.2362074568,278,89.4907501416747,291,92.3742861832339,261,99.165569548654,149,100.269810938233,151,0.280257614779531,232,-7.89552475499878,230
1999,"Cal St. Fullerton",70.4185363247863,136,69.738559186346,130,97.9149958325021,176,98.8136011626287,184,105.039157387078,272,106.769046392032,256,0.291011365001718,230,-7.95544522940289,231
1999,"Cal Poly",78.4248,9,77.4386712597195,8,104.971941386891,48,103.660780089717,104,109.67118460138,300,111.847685412273,303,0.294388850412283,229,-8.18690532255632,232
1999,"Tennessee Tech",68.0348333333333,218,67.1715153022026,227,96.4084012201061,208,94.8607742862566,238,102.480552575479,225,103.288085038679,210,0.273132923068258,233,-8.42731075242268,233
1999,"Baylor",70.3487068965517,140,69.0782420728284,157,86.0790562816322,304,90.5428427976447,285,99.2700247374848,153,99.0097673527978,128,0.263462966395463,236,-8.46692455515317,234
1999,"Middle Tennessee St.",67.5733630952381,237,67.3073843206197,222,100.271858575515,135,98.0322550455778,199,104.942670706589,266,106.801000102396,258,0.271858550762375,234,-8.76874505681814,235
1999,"IUPUI",68.4014423076923,204,67.3431358029369,217,97.1564392658612,193,94.5709417731851,239,102.450236390964,224,103.827078771224,218,0.254675341177487,237,-9.25613699803925,236
1999,"LIU Brooklyn",73.8645576131687,52,71.7834791275482,63,92.0496240322065,272,91.7130529358571,269,97.643705345614,114,101.0118418502,166,0.24776091176435,239,-9.29878891434313,237
1999,"Northeast Louisiana",78.1403846153846,10,76.1511470674595,16,91.1473549336822,278,91.1786090612163,278,97.872507371296,119,100.695005119634,159,0.242013404441429,240,-9.51639605841769,238
1999,"Norfolk St.",77.8120884773663,13,76.4112876815878,15,110.668617454921,7,106.144911568208,70,108.498691465375,296,115.750596948689,314,0.269674451887611,235,-9.60568538048176,239
1999,"Tennessee St.",70.0537777777778,151,69.6272769565147,138,97.8605950859334,178,95.6813451017706,230,104.701144665933,263,105.3430811856,239,0.248563226973991,238,-9.66173608382962,240
1999,"Duquesne",69.4702674897119,172,69.0502380445364,158,87.3825844183437,300,91.7465729457469,268,104.160398611658,255,101.710593807852,179,0.234035089042018,244,-9.96402086210541,241
1999,"Boston University",68.4458333333333,203,68.239798022111,183,93.0248232553503,256,91.4888784542609,274,97.3067492825813,112,101.593426297203,175,0.230630186372536,248,-10.1045478429423,242
1999,"Centenary",66.5879464285714,259,66.1534924591916,256,94.6059522980867,233,92.6646240126478,258,99.406987001383,158,102.848819926388,199,0.231627592093147,245,-10.1841959137403,243
1999,"South Carolina St.",66.4058035714286,263,63.0670447097592,302,97.9260778802842,174,95.7712719796515,228,100.712508934624,190,106.120813055299,247,0.235038280294398,243,-10.3495410756477,244
1999,"Cornell",66.3105555555556,265,68.164867386912,189,95.2040792296413,222,93.007778989105,254,98.5721519889838,135,103.366939462048,211,0.228919302911359,249,-10.359160472943,245
1999,"UC Irvine",68.5598958333334,198,67.9894677717724,195,94.2339157665651,238,94.0916569013102,243,104.426333228442,259,104.457291450165,227,0.231145831089313,246,-10.3656345488546,246
1999,"Dartmouth",66.679,256,67.0825661687795,230,95.6972274210296,215,94.2239647649207,242,99.9782688531633,173,104.606616049485,229,0.23109814293192,247,-10.3826512845647,247
1999,"UMKC",71.025,114,70.5566730632446,97,97.9204681176209,175,97.9221878157552,200,106.218145950612,285,108.36664595296,280,0.237670676871551,241,-10.4444581372045,248
1999,"American",71.2849252136752,103,71.3290495042416,70,86.6363023915425,302,87.7761587057755,301,96.7548229970538,99,98.2267277849895,118,0.215241229646836,253,-10.450569079214,249
1999,"Wofford",68.6053819444444,197,67.9395657730354,197,98.6393369574759,164,98.5982225993286,191,104.297877495856,257,109.14146340372,287,0.237161716575261,242,-10.5432408043913,250
1999,"Wagner",71.6170781893004,89,70.169929713934,111,93.5081695126948,249,93.0907488041061,253,99.383839452156,155,103.936419367721,222,0.219710829267597,251,-10.8456705636147,251
1999,"UT Arlington",71.1820170454545,108,67.9033894930971,198,96.7905108636578,202,95.6025490628289,231,102.515315453461,226,106.605868711428,255,0.222215921518183,250,-11.0033196485988,252
1999,"Vermont",68.2666152263374,209,68.1108642689125,191,95.0163761309554,224,92.826945973524,256,98.104570736721,126,104.061546283362,223,0.211847680329956,255,-11.234600309838,253
1999,"Denver",75.084670781893,39,73.166548293968,44,97.2318784015463,190,96.2393124935773,221,105.548774426288,276,107.539585476137,268,0.218105228696256,252,-11.3002729825592,254
1999,"Furman",69.3559156378601,176,69.817534250701,126,93.6594125037112,247,91.6048746824668,271,98.3557039726183,131,103.001207465777,203,0.206124454016066,258,-11.39633278331,255
1999,"William & Mary",69.0939102564102,182,69.5770701561297,141,92.2349141577469,266,92.4364324507917,260,100.128978327788,175,103.887765109271,220,0.207003296362204,257,-11.4513326584797,256
1999,"North Texas",77.6156517094017,15,77.1129067260061,11,91.7959689090056,274,96.2509749532104,220,110.758919221719,310,107.73878367819,272,0.214732553286835,254,-11.4878087249798,257
1999,"Nevada",71.236,106,70.2904739155951,104,93.5357996073435,248,94.295131651782,240,105.725491396811,279,105.838691797206,244,0.209474505043946,256,-11.5435601454237,258
1999,"Bethune Cookman",69.4885802469136,171,66.9349857150713,235,94.8420185265435,228,91.6824753414094,270,98.6787580874298,138,103.669059559451,215,0.195756079621053,259,-11.986584218042,259
1999,"Jacksonville",70.341,141,69.8029798362385,127,89.9204499035262,286,86.9265458043872,302,95.5427661937583,76,99.3333734818531,134,0.177364157285629,265,-12.4068276774659,260
1999,"Sam Houston St.",73.3518585858586,62,70.569392398407,96,93.1120366729812,252,95.1610900069416,236,102.152747232398,216,107.618559112588,269,0.195485510066381,260,-12.457469105646,261
1999,"Idaho St.",68.9081666666667,188,67.5626833079153,208,92.0598877536917,271,94.0045017910389,245,106.973207921608,290,106.585078743019,253,0.190863389203246,261,-12.5805769519805,262
1999,"Mississippi Valley St.",76.8299145299145,19,73.5487414869451,41,94.7696798888725,230,91.9800583363747,264,97.0320361188841,107,104.659422807207,230,0.184657361704886,263,-12.6793644708327,263
1999,"Northwestern St.",73.7279513888889,54,71.2172968165657,76,88.8506072367523,295,87.911921222991,299,95.9165222685909,84,100.750522206506,161,0.172560569215038,268,-12.8386009835151,264
1999,"Maryland Eastern Shore",70.8370192307692,122,68.7872114763344,168,99.8622069232707,146,95.3067926082868,234,101.929647794728,211,108.214543654998,275,0.188365038611895,262,-12.9077510467116,265
1999,"St. Francis PA",71.0081730769231,116,69.941218279613,123,94.5261483783302,235,94.0532933071263,244,101.46777707623,206,107.480004373676,267,0.177322025837931,266,-13.4267110665496,266
1999,"Morgan St.",70.8643849206349,121,68.7866771824621,169,92.6499867523377,261,91.4818418303846,275,99.5618822878984,161,105.036519356524,235,0.169534873240542,269,-13.5546775261397,267
1999,"Hartford",74.0501543209877,50,73.0091631655616,46,92.2332318341646,267,91.5387417485266,272,102.077494509954,214,105.123302585718,237,0.169204681695721,270,-13.5845608371914,268
1999,"UNC Asheville",71.1725198412698,109,69.7751055041112,128,101.340508357141,113,98.1887366680861,196,110.315001775272,305,112.049683756974,304,0.179669984206221,264,-13.8609470888882,269
1999,"North Carolina A&T",69.6763374485597,165,68.2889333781751,181,96.8339458900255,199,93.7759380083065,247,101.492606580218,207,107.714321716945,271,0.168877453642669,271,-13.9383837086383,270
1999,"Northeastern",70.0204365079365,152,69.4365066235303,146,97.21604800276,191,96.0107697963802,226,106.013948084776,283,109.98940539987,296,0.173199077363417,267,-13.9786356034893,271
1999,"Florida A&M",78.1149193548387,11,77.0284142568011,12,93.0951618904116,253,89.4888262867411,292,99.1814105014972,150,103.550015635254,214,0.157317907743228,272,-14.0611893485125,272
1999,"Manhattan",69.0580452674897,184,66.8089487638343,243,89.4620764825494,292,87.8683070914517,300,99.6771666857886,162,102.102133429892,184,0.151029914070338,276,-14.2338263384405,273
1999,"Georgia Southern",67.1021367521368,243,66.7152210082149,246,92.2548625773473,265,90.7745667961633,282,100.009645169641,174,105.040856307896,236,0.15727328972685,273,-14.2662895117327,274
1999,"San Diego St.",73.3847222222222,61,73.7473716387192,38,89.0969452178981,294,91.2582801130094,277,108.137951632939,294,105.737843177293,241,0.155303657391243,275,-14.4795630642834,275
1999,"Hampton",71.9490226337449,85,70.140314415851,112,96.1673783462701,211,91.9723028178414,265,102.378974094215,222,106.564743184767,252,0.155309513340893,274,-14.592440366926,276
1999,"VMI",76.5211805555555,22,75.9650059273702,20,88.7426664142271,296,86.6654539566921,307,99.8217901147606,168,101.614437134481,177,0.138238494280054,278,-14.9489831777888,277
1999,"Alabama St.",71.4228333333333,98,66.8346103140114,241,92.1779006415542,269,91.3586806788286,276,99.8454070100071,170,106.843387904653,260,0.141782408992513,277,-15.4847072258245,278
1999,"Buffalo",70.7480357142857,125,70.350187536875,103,82.6944743445449,313,86.7679934909218,306,103.819432776678,246,102.408265491221,190,0.129443233195769,281,-15.6402720002992,279
1999,"UNC Greensboro",71.5539094650206,91,70.0170308512251,117,90.9904962031058,280,90.5536475831486,284,102.810355166486,231,107.032578372198,264,0.127561438299567,284,-16.4789307890494,280
1999,"Tennessee Martin",64.266847826087,296,63.1033914988912,301,94.7651756507589,231,95.1215938662423,237,111.001923465262,311,111.68649796961,302,0.136318754659691,280,-16.5649041033675,281
1999,"Charleston Southern",74.2097117003367,47,73.0384962497763,45,97.3497736721813,188,91.7879906098784,266,103.260913443592,238,108.357731198527,279,0.129149346986371,282,-16.5697405886487,282
1999,"Columbia",64.2572916666667,297,65.6257303869789,270,89.8068057034197,288,88.6116597355833,296,102.001314558571,212,105.193033516082,238,0.122105958650625,287,-16.5813737804982,283
1999,"Troy St.",75.1558888888889,38,74.1418984325593,31,99.1735976027785,155,96.9031803960381,214,109.48200289745,299,113.699190290981,307,0.137263686372073,279,-16.7960098949432,284
1999,"Monmouth",67.6265,234,66.8272564633325,242,92.4535859411423,264,92.596655779396,259,104.489918167215,261,109.459600589149,292,0.127418527171813,285,-16.862944809753,285
1999,"Campbell",66.8133333333333,254,66.8073637269034,244,94.9367759846216,225,92.2622369742922,262,105.980709307858,282,109.181247887216,289,0.12605428456441,286,-16.9190109129238,286
1999,"Towson",65.6130952380952,279,64.231354828072,295,89.9823195281292,285,89.6356338289275,291,105.154278982957,273,106.830691510983,259,0.117309212065255,288,-17.1950576820558,287
1999,"Florida Atlantic",73.9012222222222,51,73.8466957413533,34,95.370840783328,218,95.6896526992159,229,110.19374646171,304,113.044037139226,306,0.128232946989929,283,-17.3543844400099,288
1999,"Alabama A&M",82.898,1,80.0560908242999,1,91.0109043880162,279,89.9114746551587,288,101.211372817234,202,107.354522742286,266,0.115160704966432,289,-17.4430480871273,289
1999,"Stephen F. Austin",76.1406,26,73.9411549414149,32,89.2256602085991,293,89.1632756405887,293,102.912293531769,234,106.945381503935,263,0.109948862481214,290,-17.782105863346,290
1999,"Texas Southern",70.6775106837607,128,67.438186410816,216,89.8183008433708,287,88.6445886314883,295,101.137000824845,199,107.129209712923,265,0.101733707672198,292,-18.4846210814345,291
1999,"Quinnipiac",73.6155448717949,57,71.8719977532543,61,90.771118366593,282,89.9595661719904,287,103.69947782489,244,108.704234950589,283,0.101870656274949,291,-18.744668778599,292
1999,"Jacksonville St.",69.4913194444444,170,68.5154271854062,175,88.3170501439809,297,86.8084963893642,305,102.236067205624,217,105.738404588798,242,0.0937628671726488,295,-18.9299081994333,293
1999,"Mercer",69.0381666666667,186,68.0716400470782,194,91.8227840077077,273,90.994833002592,279,106.256690882036,288,110.378558024116,298,0.0978980023389065,293,-19.3837250215238,294
1999,"Grambling St.",74.829012345679,40,70.6924770495857,91,91.6558727372442,276,91.5197143742786,273,104.678755829611,262,111.247949541074,301,0.0957918954500767,294,-19.7282351667952,295
1999,"Sacramento St.",71.5413461538461,92,69.8699818121805,125,84.9619999042764,307,85.6151578002125,310,108.541883926278,297,105.485778079604,240,0.0831567884402947,297,-19.8706202793911,296
1999,"Holy Cross",66.4519230769231,262,65.7085216648427,268,86.0445168246059,305,86.9126487637255,303,101.502661575323,208,107.635862886406,270,0.0787626651731794,299,-20.72321412268,297
1999,"Elon",72.8096643518519,68,70.0084268626037,119,98.2343366603915,168,95.182236984962,235,112.81505879742,314,116.191083460544,315,0.0916550741946284,296,-21.0088464755824,298
1999,"Eastern Kentucky",72.7323183760684,69,72.2125923423365,55,89.5082744138473,290,89.1311801501573,294,110.351233341912,306,110.937073186295,300,0.0746874150601016,301,-21.8058930361378,299
1999,"Delaware St.",75.9245192307692,28,74.278495785691,29,96.9910805096896,196,92.7127202526289,257,107.885657285645,293,114.728234304414,311,0.0794242616319249,298,-22.0155140517847,300
